phrase_woodruff,phrases_scriptures,similarity_scores
pay your debts if you say you cant pay i say you shall pay them,"say unto you, concerning your debts--behold it is my will that you shall pay all",0.6460391031533381
a conference of the church of jesus christ of latter day saints was held at,"lord, prophet and seer of the church of jesus christ of latter-day saints. as i",0.645473810393247
be a member in the church of jesus christ of latter day saints and we,"people of the church of jesus christ of latter-day saints, and those who journey with",0.6452361243741206
heber chase kimball orson hyde parley parker pratt orson pratt willard richards woodruff john taylor,"to every creature. they are heber c. kimball, parley p. pratt, orson pratt, orson hyde,",0.6450156258340908
speaks and her voice is as the voice of god she has a spirit which,"shall be a voice as the voice of many waters, and as the voice of",0.6449721940984494
the office of a patriarch in the church of jesus christ of latter day saints,"lord, prophet and seer of the church of jesus christ of latter-day saints. as i",0.6448705216756253
of praise and thanksgiving if thou art sorrowful call on the lord thy god with,"thou art sorrowful, call on the lord thy god with supplication, that your souls may",0.6442406299709192
of the church of jesus christ of latter day saints met this sunday morning at,"lord, prophet and seer of the church of jesus christ of latter-day saints. as i",0.643911949421882
in heaven and what they loosed on earth should be loosed 1862 in heaven and,heaven; and whatsoever he shall loose on earth shall be loosed in heaven. and from,0.6437248488348254
unto my servant john taylor 1808 and my servant wilford odruff and my servant orson,"servant william be appointed, ordained, and anointed, as counselor unto my servant joseph, in the",0.643423114364085
to the several stakes of zion a presiding high priest presides over the high priest,"in other words, the presiding high priest over the high priesthood of the church. from",0.6433696122675227
the authorities of the church of jesus christ of latter day saints on the temple,"of this church of jesus christ of latter-day saints! and the voice of michael, the",0.6433488395872938
of the sacrifice of the church of jesus christ of latter day saints through the,"people of the church of jesus christ of latter-day saints, and those who journey with",0.6430677587265368
the authorities of the church of jesus christ of latter day saints on the temple,"people of the church of jesus christ of latter-day saints, and those who journey with",0.6428215161812197
church of jesus christ of latter day saints and the kingdom of god from off,"people of the church of jesus christ of latter-day saints, and those who journey with",0.6426120029806446
your houses and in your famili let my servants ezra taft benson and erastus snow,and in your families. let my servants ezra t. benson and erastus snow organize a,0.6425751024248669
what you record on earth shall be recorded in heaven president brigham young has also,"shall be recorded in heaven, and whatsoever you do not record on earth shall not",0.6425564794378885
to take all the property of the church of jesus christ of latter day saints,"of my church of jesus christ of latter-day saints, scattered abroad in all the world;",0.6423217976429734
the office of a patriarch in the church of jesus christ of latter day saints,"of my church of jesus christ of latter-day saints, scattered abroad in all the world;",0.6421208726687295
thou hast spoken well i have all thou hast said in my heart i have,"and that thou hast put forth thy hand, to fulfil that which thou hast spoken",0.6411816686982276
appointed to go to the nations of the earth to preach the gospel o pratt,"it just to preach the gospel to the nations of the earth, and warn the",0.6404090889823618
and progress of the church of jesus christ of latter day saints he spoke of,"lord, prophet and seer of the church of jesus christ of latter-day saints. as i",0.6397093964960525
theretounto even to be a prophet seer and revelator in the church and kingdom of,"over all my church, to be a translator, a revelator, a seer, and prophet. i",0.6396878749162839
1808 to be the president of the church of jesus christ of latter day saints,"of my church of jesus christ of latter-day saints, scattered abroad in all the world;",0.639594287721018
rk of god in this great and last dispensation of the fulness of times the,"sucklings in this, the dispensation of the fulness of times. now, what do we hear",0.639504854063371
brigham young be the president of the church of jesus christ of latter day saints,"of my church of jesus christ of latter-day saints, scattered abroad in all the world;",0.6385379886531606
general conference of the church of jesus christ of latter day saints met at the,"people of the church of jesus christ of latter-day saints, and those who journey with",0.6378699605596253
power of god in this the last dispensation and fulness of times in the which,"the keys of the kingdom, and of the dispensation of the fulness of times! and",0.6378526647058457
life as the president of the church of jesus christ of latter day saints where,"people of the church of jesus christ of latter-day saints, and those who journey with",0.6376418231788792
children and the hearts of the children unto the fathers even those who are in,"lord come-- to turn the hearts of the fathers to the children, and the children",0.6375634637210779
"ghost predicted whatsoever should befall his posterity unto the latest generation"" there was adam and",should befall his posterity unto the latest generation. these things were all written in the,0.6372208211473385
and will of god and be prepared for that which is to come therefore let,may be prepared for that which is in store for a time to come. let,0.6370678780648782
been a member and bishop of the church of jesus christ of latter day saints,"people of the church of jesus christ of latter-day saints, and those who journey with",0.6368665444838469
and the promises of god concerning the great last dispensation of the fulness of times,"the keys of the kingdom, and of the dispensation of the fulness of times! and",0.636249860784459
the church without writing the history of the prophet and president of the church president,"name of the church. the president of the church, who is also the president of",0.6356151781351642
to to the church of jesus christ of latter day saints o i have herd,"lord, prophet and seer of the church of jesus christ of latter-day saints. as i",0.6356127169135702
my servant john taylor 1808 and my servant wilford odruff and my servant orson pratt,"at this time, and also my servant edward partridge, and also my aged servant joseph",0.6350020192735896
church of jesus christ of latter day saints met this morning in the tabernacle of,"lord, prophet and seer of the church of jesus christ of latter-day saints. as i",0.6348103966450898
in this house may the spirit of the lord rest upon thy people that they,"thy people, into this house, may be in the name of the lord; that all",0.6347489407029132
her father o god i ask thee in the name of christ to save the,"now we ask thee, holy father, in the name of jesus christ, the son of",0.6345764768653448
of the twelve apostles of the church of jesus christ of latter day saints chosen,"of this church of jesus christ of latter-day saints! and the voice of michael, the",0.6343767598533766
general conference of the church of jesus christ of latter day saints met this day,"people of the church of jesus christ of latter-day saints, and those who journey with",0.6342179362617338
power of god in this the last dispensation and fulness of times in the which,"sucklings in this, the dispensation of the fulness of times. now, what do we hear",0.6340997251186185
the camp of israel and the whole church of jesus christ of latter day saints,"people of the church of jesus christ of latter-day saints, and those who journey with",0.634070783998865
of my life and the history of the church of jesus christ of latter day,"of this church of jesus christ of latter-day saints! and the voice of michael, the",0.6340241096407057
to take all the property of the church of jesus christ of latter day saints,"people of the church of jesus christ of latter-day saints, and those who journey with",0.6339433186406684
of the church of jesus christ of latter day saints met at the tabernacle salt,"of my church of jesus christ of latter-day saints, scattered abroad in all the world;",0.6339410797952431
unto my servant john taylor 1808 and my servant wilford odruff and my servant orson,"at this time, and also my servant edward partridge, and also my aged servant joseph",0.6338332083259317
to be a member in the church of jesus christ of latter day saints and,"lord, prophet and seer of the church of jesus christ of latter-day saints. as i",0.6333238033188888
the general conference of the church of jesus christ of latter day saints met this,"people of the church of jesus christ of latter-day saints, and those who journey with",0.63327504026537
general conference of the church of jesus christ of latter day saints met at the,"of this church of jesus christ of latter-day saints! and the voice of michael, the",0.633092440121847
church of jesus christ of latter day saints was organized and to day is the,"lord, prophet and seer of the church of jesus christ of latter-day saints. as i",0.6328789444673923
life as the president of the church of jesus christ of latter day saints where,"of this church of jesus christ of latter-day saints! and the voice of michael, the",0.6328660114451731
church of jesus christ of latter day saints met this morning in the tabernacle of,"of my church of jesus christ of latter-day saints, scattered abroad in all the world;",0.6322630995897477
to to the church of jesus christ of latter day saints o i have herd,"of this church of jesus christ of latter-day saints! and the voice of michael, the",0.6321648740206105
east north and west and by the mountain on the south it is open and,"who come from the east, and the west, and the north, and the south, that",0.6321573977855033
ministry as a member of the church of jesus christ of latter day saints i,"lord, prophet and seer of the church of jesus christ of latter-day saints. as i",0.6318456470353261
church of jesus christ of latter day saints and the kingdom of god from off,"of this church of jesus christ of latter-day saints! and the voice of michael, the",0.6317498847261233
"""ye are my friends if ye do whatsoever i command you[""] the house was full","send you, go ye, and i will be with you; and in whatsoever place ye",0.6317189568448551
captains of fifties and captains of tens i was appointed capt of ten the following,"captains of hundreds, and of fifties, and of tens. and let my servants that have",0.6310827353923791
of the twelve apostles of the church of jesus christ of latter day saints chosen,"people of the church of jesus christ of latter-day saints, and those who journey with",0.6305406982882944
it be in the days of the coming of the son of man first to,to the coming of the son of man will be in south carolina. it may,0.6303695625270207
to be a member in the church of jesus christ of latter day saints and,"of this church of jesus christ of latter-day saints! and the voice of michael, the",0.6293943632379821
the most nderful events of the last dispensation and fulness of times in which we,"necessary in the ushering in of the dispensation of the fulness of times, which dispensation",0.6293597955935236
to take all the property of the church of jesus christ of latter day saints,"of this church of jesus christ of latter-day saints! and the voice of michael, the",0.6291952079778909
i will send you elijah the prophet before the coming of the great and dreadful,of the great and dreadful day of the lord--were also there. the prophet elijah was,0.6286889275814479
the testimony of jesus christ than he in the last dispensation and fulness of times,"necessary in the ushering in of the dispensation of the fulness of times, which dispensation",0.6286636095660773
the camp of israel and the whole church of jesus christ of latter day saints,"of this church of jesus christ of latter-day saints! and the voice of michael, the",0.6286604737926972
the gates of hell shall not prevail against you fear not for lo i am,"and indignation from you, and the gates of hell shall not prevail against you. now,",0.6280254056450297
be a member in the church of jesus christ of latter day saints and we,"lord, prophet and seer of the church of jesus christ of latter-day saints. as i",0.6279297904987342
church of jesus christ of latter day saints april 7 1889 this 7 day of,"people of the church of jesus christ of latter-day saints, and those who journey with",0.6275494116310996
church of jesus christ of latter day saints was organized and to day is the,"of this church of jesus christ of latter-day saints! and the voice of michael, the",0.627249170433476
the rk of thy hands if thou wilt keep the commandments thou shalt have all,"hands; and then if thou wilt spare him, thou shalt be rewarded for thy righteousness;",0.6266927313117782
a conference of the church of jesus christ of latter day saints was held at,"of my church of jesus christ of latter-day saints, scattered abroad in all the world;",0.6266422796386465
my servant john taylor 1808 and my servant wilford odruff and my servant orson pratt,"and also let my servant william law assist my servant joseph, in making a solemn",0.6265635043308753
in the last dispensation and fulness of times and assist in laying the foundation of,"necessary in the ushering in of the dispensation of the fulness of times, which dispensation",0.6263698400213673
the hearts of the children to the ancient fathers and the children to the fathers,"the heart of the fathers to the children, and the heart of the children to",0.6263260791187261
been a member and bishop of the church of jesus christ of latter day saints,"of this church of jesus christ of latter-day saints! and the voice of michael, the",0.6261015421395937
6 april the general conference of the church of jesus christ of latter day saints,"people of the church of jesus christ of latter-day saints, and those who journey with",0.6259224630682925
of the sacrifice of the church of jesus christ of latter day saints through the,"lord, prophet and seer of the church of jesus christ of latter-day saints. as i",0.62581958411788
jr the prophet seer and revelator of the church of jesus christ of latter day,"over all my church, to be a translator, a revelator, a seer, and prophet. i",0.6257237022794082
the authorities of the church of jesus christ of latter day saints on the temple,"lord, prophet and seer of the church of jesus christ of latter-day saints. as i",0.6255799462178123
unto my servant john taylor 1808 and my servant wilford odruff and my servant orson,"and also let my servant william law assist my servant joseph, in making a solemn",0.6254102256624032
church of jesus christ of latter day saints and the kingdom of god from off,"lord, prophet and seer of the church of jesus christ of latter-day saints. as i",0.6253760525187863
the midst of the great deep their enemies shall become a prey unto them bring,"their enemies shall become a prey unto them, and in the barren deserts there shall",0.6251607296082169
of the church of jesus christ of latter day saints met this sunday morning at,"of my church of jesus christ of latter-day saints, scattered abroad in all the world;",0.6251259855554233
of the church of jesus christ of latter day saints and those who journey with,"of this church of jesus christ of latter-day saints! and the voice of michael, the",0.6247879166436425
of my life and the history of the church of jesus christ of latter day,"people of the church of jesus christ of latter-day saints, and those who journey with",0.6246986838416092
and the promises of god concerning the great last dispensation of the fulness of times,"necessary in the ushering in of the dispensation of the fulness of times, which dispensation",0.6244680802545255
be a member in the church of jesus christ of latter day saints and we,"of this church of jesus christ of latter-day saints! and the voice of michael, the",0.6240338174216908
they are the the kingdom of god and hold the keys of that kingdom and,"things pertaining to the kingdom of god on the earth, the keys of which kingdom",0.6239636467095425
in keeping all my rds that i have given you from the days of abraham,"that i have given you, from the days of adam to abraham, from abraham to",0.623543675783802
be an apostle in the church of jesus christ of latter day saints and to,"people of the church of jesus christ of latter-day saints, and those who journey with",0.6234905058970335
in heaven and what they loosed on earth should be loosed 1862 in heaven and,loose on earth shall be loosed in heaven. now the great and grand secret of,0.6226480472014571
the church of jesus christ of latter day saints and all other church accounts and,"people of the church of jesus christ of latter-day saints, and those who journey with",0.6226128357347518
to be a member in the church of jesus christ of latter day saints and,"of my church of jesus christ of latter-day saints, scattered abroad in all the world;",0.6225061340778715
the prophet and patriarch of the church viz joseph smith jr and hyrum smith and,"the martyrdom of joseph smith the prophet, and hyrum smith the patriarch. they were shot",0.6223689782176443
church of jesus christ of latter day saints met at 10 oclok this morning in,"of this church of jesus christ of latter-day saints! and the voice of michael, the",0.6220734454201717
children and the hearts of the children to their fathers lest i come and smite,"their fathers, lest i come and smite the earth with a curse. i might have",0.6219544889650923
of my life and the history of the church of jesus christ of latter day,"of my church of jesus christ of latter-day saints, scattered abroad in all the world;",0.6218469653512484
of the lord jesus in this last dispensation and fulness of times that the wrath,"necessary in the ushering in of the dispensation of the fulness of times, which dispensation",0.6216577128331839
6 the general conference of the church of jesus christ of latter day saints commenced,"people of the church of jesus christ of latter-day saints, and those who journey with",0.621303268815859
6 april the general conference of the church of jesus christ of latter day saints,"of this church of jesus christ of latter-day saints! and the voice of michael, the",0.6212344270348198
of things in heaven and on earth of kingdoms and countries things which are at,"of things both in heaven and in the earth, and under the earth; things which",0.6212077614638868
unto my servant john taylor 1808 and my servant wilford odruff and my servant orson,"behold, verily i say unto you, let my servant george miller, and my servant lyman",0.6210623669336385
the church of jesus christ of latter day saints with myself the last of dec,"of this church of jesus christ of latter-day saints! and the voice of michael, the",0.6207829468404401
general conference of the church of jesus christ of latter day saints met at the,"lord, prophet and seer of the church of jesus christ of latter-day saints. as i",0.6207611997672373
off their feet and reverence thy holy name we beseech thee holy father in the,"reverence thee in thy house. and we ask thee, holy father, that thy servants may",0.6204141488792205
wicked and the devil rulses over them and darkness covors the earth and gross darkness,"you, darkness covereth the earth, and gross darkness the minds of the people, and all",0.6203839970038296
also let my servants amasa mason lyman and george albert smith organize a company and,"company. and let my servants orson pratt and wilford woodruff organize a company. also, let",0.6203598593706762
been a member and bishop of the church of jesus christ of latter day saints,"lord, prophet and seer of the church of jesus christ of latter-day saints. as i",0.6197846970228229
in the afternoon on the testimony of the book of the book of mormon and,on the earth. and the book which was the book of life is the record,0.6195843928178462
of jesus christ of latter day saints upon my shoulders as president of the church,"lord, prophet and seer of the church of jesus christ of latter-day saints. as i",0.6193875737552761
last days to sta turn the hearts of the fathers to the children and the,"of the children to their fathers, and the hearts of the fathers to the children;",0.6193274485769712
of the church of jesus christ of latter day saints and those who journey with,"lord, prophet and seer of the church of jesus christ of latter-day saints. as i",0.6184843249182802
commandments of god the spirit of the lord rested upon me and we had a,"and the spirit of the lord rested upon me, and i saw the hosts of",0.6181579370832813
the lord jesus christ and a member of the church of jesus christ of latter,"people of the church of jesus christ of latter-day saints, and those who journey with",0.6179400178457807
the last days to save my people israel cease to contend one with another cease,another as the gospel requires. cease to be idle; cease to be unclean; cease to,0.6178932133644562
thou knowest for thou knowest all our ways thou hast given unto us of thy,"of us, thy servants, which thou didst command us to build. for thou knowest that",0.6178440835181322
if they will hearken unto my voice and do as i command them the blood,"my people will hearken unto my voice, and unto the voice of my servants whom",0.6177935202747359
to rest upon us o ye priest of baal o ye gentile religionest o ye,"ye, prepare ye, o my people; sanctify yourselves; gather ye together, o ye people of",0.6175557962115861
much about the resurrection until he passed through the resurrection and had the keys of,"resurrection; and if it be after the first resurrection, in the next resurrection; and shall",0.6172561645453704
general conference of the church of jesus christ of latter day saints met this day,"lord, prophet and seer of the church of jesus christ of latter-day saints. as i",0.6172071289927659
be a member in the church of jesus christ of latter day saints and we,"of my church of jesus christ of latter-day saints, scattered abroad in all the world;",0.6172042552439407
to to the church of jesus christ of latter day saints o i have herd,"of my church of jesus christ of latter-day saints, scattered abroad in all the world;",0.6170688809997926
the camp of israel and the whole church of jesus christ of latter day saints,"lord, prophet and seer of the church of jesus christ of latter-day saints. as i",0.6170639236046852
to take all the property of the church of jesus christ of latter day saints,"lord, prophet and seer of the church of jesus christ of latter-day saints. as i",0.6169398770849002
in heaven and what they loosed on earth should be loosed 1862 in heaven and,"loose on earth, may be loosed in heaven; for i am about to restore many",0.6167241491719577
6 the general conference of the church of jesus christ of latter day saints commenced,"of this church of jesus christ of latter-day saints! and the voice of michael, the",0.6166498296380333
the general conference of the church of jesus christ of latter day saints met this,"lord, prophet and seer of the church of jesus christ of latter-day saints. as i",0.6162895230759657
the history of the church of jesus christ of latter day saints rd was brought,"people of the church of jesus christ of latter-day saints, and those who journey with",0.6161517362452977
use of the aaronic priesthood namly the bishopric or presidency of the aaronic priesthood the,"the melchizedek priesthood, and the other is the aaronic or levitical priesthood. the office of",0.615971766043152
thompson called in the evening 4 man be afraid to lay down his life for,of them that hate me. let no man be afraid to lay down his life,0.6155548596677738
in heaven and what we record on earth shall be recorded in heaven and what,"shall be recorded in heaven, and whatsoever you do not record on earth shall not",0.6150021013070534
the church and given over to the buffetings of satan until the day of the,ye cannot escape the buffetings of satan until the day of redemption. and i now,0.6149645373193002
church of jesus christ of latter day saints which closed the conference and business of,"people of the church of jesus christ of latter-day saints, and those who journey with",0.6144199853182394
of the twelve apostles of the church of jesus christ of latter day saints chosen,"lord, prophet and seer of the church of jesus christ of latter-day saints. as i",0.6136285208165487
in the afternoon on the testimony of the book of the book of mormon and,"servitude. to seal the testimony of this book and the book of mormon, we announce",0.6136121860037146
dead persons to joseph smith jr the prophet 5 to hyrum smith the patriarch 4,"the martyrdom of joseph smith the prophet, and hyrum smith the patriarch. they were shot",0.6134304540324873
we cannot be perfect without them no more than they can be perfect without us,made perfect; neither can they without us be made perfect. neither can they nor we,0.6129854088386083
and progress of the church of jesus christ of latter day saints he spoke of,"of my church of jesus christ of latter-day saints, scattered abroad in all the world;",0.6129332195807473
been a member of the church of jesus christ of latter day saints if any,"people of the church of jesus christ of latter-day saints, and those who journey with",0.612899869645178
aged patriarch of the church of jesus christ of latter day saints he was a,"people of the church of jesus christ of latter-day saints, and those who journey with",0.6128729340450503
the church of jesus christ of latter day saints and all other church accounts and,"of my church of jesus christ of latter-day saints, scattered abroad in all the world;",0.6127276879716186
his first mission to the nations of the earth to preach the gospel of jesus,"it just to preach the gospel to the nations of the earth, and warn the",0.6124824098829339
1857 by president brigham young prophet seer and revelator of the church of jesus christ,"over all my church, to be a translator, a revelator, a seer, and prophet. i",0.6123131043852884
enlighteneth every man that cometh into the rld and when a man was baptized for,"every man that cometh into the world; and that i am in the father, and",0.6119930989085635
the united states an elder in the church of jesus christ of latter day saints,"people of the church of jesus christ of latter-day saints, and those who journey with",0.6115506249917438
the history of the church of jesus christ of latter day saints rd was brought,"of this church of jesus christ of latter-day saints! and the voice of michael, the",0.6115368810323292
in that time you shall be blessed if not you shall be rejected as a,"with men in this city, as you shall be led, and as it shall be",0.6113432037150708
the church of jesus christ of latter day saints at 10 oclok prayer by joseph,"people of the church of jesus christ of latter-day saints, and those who journey with",0.610831093116782
church of jesus christ of latter day saints april 7 1889 this 7 day of,"lord, prophet and seer of the church of jesus christ of latter-day saints. as i",0.6107174655717793
of sins with the promise of the gift of the holy ghost and in no,"sin, vicarious baptism for the remission of sins, the gift of the holy ghost by",0.610676736843385
my servant john taylor 1808 and my servant wilford odruff and my servant orson pratt,"give unto him for counselors my servant sidney rigdon and my servant william law, that",0.6102257799928364
it together an angel shall sound his trump that all nations will hear it saying,"another angel shall sound his trump, saying: that great church, the mother of abominations, that",0.6097224723581566
and attended the [[school of the prophets|school of the prophets]] in the afternoon and spoke,"in the house of god, in the school of the prophets. and ye are called",0.6096529015715585
if ye are the sons of god ye shall have all things he that over,and ye shall be saved. but if ye enter not into my law ye cannot,0.6094294258056542
that they might go to the nations of the earth to preach the gospel many,"it just to preach the gospel to the nations of the earth, and warn the",0.6091572345091771
6 april the general conference of the church of jesus christ of latter day saints,"lord, prophet and seer of the church of jesus christ of latter-day saints. as i",0.6091341545456234
my servant john taylor 1808 and my servant wilford odruff and my servant orson pratt,"if my servant sidney will serve me and be counselor unto my servant joseph, let",0.6091319205207537
church of jesus christ of latter day saints and we seal upon you all the,"of my church of jesus christ of latter-day saints, scattered abroad in all the world;",0.6089912659564707
and the promises of god concerning the great last dispensation of the fulness of times,"last time, in the which is the dispensation of the fulness of times, which power",0.6087414467289913
the church of jesus christ of latter day saints with myself the last of dec,"lord, prophet and seer of the church of jesus christ of latter-day saints. as i",0.6086914681867714
say through m his servant joseph smith jr let my servant brigham young give again,my servant frederick g. williams. let my servant orson hyde journey with my servant orson,0.6079957993174482
of my life and the history of the church of jesus christ of latter day,"lord, prophet and seer of the church of jesus christ of latter-day saints. as i",0.6079431991660351
of the sacrifice of the church of jesus christ of latter day saints through the,"of my church of jesus christ of latter-day saints, scattered abroad in all the world;",0.6075614603096232
the church and given over to the buffetings of satan until the day of the,deliver him over unto the buffetings of satan; and he shall not have power to,0.6075482336302921
the wicked but hearken and hear o ye apostles elders and people of my church,"name? now, therefore, hearken, o ye people of my church; and ye elders listen together;",0.6074743827175417
the authorities of the church of jesus christ of latter day saints on the temple,"of my church of jesus christ of latter-day saints, scattered abroad in all the world;",0.6073288137830434
passed through the whole history of the church of jesus christ of latter day saints,"people of the church of jesus christ of latter-day saints, and those who journey with",0.6071359641503017
church of jesus christ of latter day saints met at 10 oclok this morning in,"people of the church of jesus christ of latter-day saints, and those who journey with",0.6071198176623346
church of jesus christ of latter day saints and we seal upon you all the,"people of the church of jesus christ of latter-day saints, and those who journey with",0.6068630444842987
posterity from generation to generation all these blessings have been obtained by the inspiration of,"to the priesthood, nor their posterity after them from generation to generation. it had been",0.6068610640712139
in the afternoon on the testimony of the book of the book of mormon and,"every nation will be reminded that the book of mormon, and this book of doctrine",0.6068125062134031
be an apostle in the church of jesus christ of latter day saints and to,"lord, prophet and seer of the church of jesus christ of latter-day saints. as i",0.6067674266155468
to speak evil one of another cease drunkenness and let your rds tend to edeyfing,another. cease drunkenness; and let your words tend to edifying one another. if thou borrowest,0.6064892910681764
the testimony of jesus christ than he in the last dispensation and fulness of times,"last time, in the which is the dispensation of the fulness of times, which power",0.6064553762217412
the first man baptized into the church of jesus christ of latter day saints in,"people of the church of jesus christ of latter-day saints, and those who journey with",0.6063396870403456
dispensation and fulness of times for the gathering of thy saints o god of israel,"necessary in the ushering in of the dispensation of the fulness of times, which dispensation",0.606329063905844
the lord jesus christ and a member of the church of jesus christ of latter,"of this church of jesus christ of latter-day saints! and the voice of michael, the",0.6063240960616589
the church of jesus christ of latter day saints and all other church accounts and,"lord, prophet and seer of the church of jesus christ of latter-day saints. as i",0.6059132970646586
smith jr the prophet organized the church of jesus christ of latter day saints with,"people of the church of jesus christ of latter-day saints, and those who journey with",0.605839079682939
say through m his servant joseph smith jr let my servant brigham young give again,"my servant john e. page, and also my servant wilford woodruff, and also my servant",0.6058013775020974
church of jesus christ of latter day saints was organized and to day is the,"of my church of jesus christ of latter-day saints, scattered abroad in all the world;",0.6057890017626281
the gathering of the saints the building of zion the gathering of the jews the,"to be the land of zion, for the beginning of the gathering of my saints;",0.6055570921398978
the hearts of the children to the fathers lest i come and smite the earth,"of the children to their fathers, and the hearts of the fathers to the children;",0.6055429048383583
adam to abraham from abraham to moses from moses to jesus and the apostles and,"that i have given you, from the days of adam to abraham, from abraham to",0.6050950216890193
what they are by truth as far as we learn that truth and follows out,"spirit of truth; and truth is knowledge of things as they are, and as they",0.6047470336473194
6 the general conference of the church of jesus christ of latter day saints commenced,"lord, prophet and seer of the church of jesus christ of latter-day saints. as i",0.6046388549651526
are ye ingaged in the great rk with us ye will say yes can ye,and ye shall be saved. but if ye enter not into my law ye cannot,0.6045149887640827
could be an appeal from there decision to the majority of the quorum of the,former there can be an appeal; but from the decision of the latter there cannot.,0.6043017369727449
church of jesus christ of latter day saints which closed the conference and business of,"of this church of jesus christ of latter-day saints! and the voice of michael, the",0.6040343988251266
the hearts of the children to the ancient fathers and the children to the fathers,"to plant in the hearts of the children the promises made to their fathers, foreshadowing",0.6038606873019896
it in the name of the lord and let all your acts be to do,"lord, that your outgoings may be in the name of the lord, that all your",0.6038202170574481
if ye are the sons of god ye shall have all things he that over,"then shall ye know that ye have seen me, that i am, and that i",0.6038063410925124
been a member of the church of jesus christ of latter day saints if any,"of this church of jesus christ of latter-day saints! and the voice of michael, the",0.6031133771296671
after the resurrection of christ the good did arise at the resurrection of christ we,"resurrection; and if it be after the first resurrection, in the next resurrection; and shall",0.6030957689166189
aged patriarch of the church of jesus christ of latter day saints he was a,"of this church of jesus christ of latter-day saints! and the voice of michael, the",0.603086871624343
be an apostle in the church of jesus christ of latter day saints and to,"of this church of jesus christ of latter-day saints! and the voice of michael, the",0.6030027548419025
general conference of the church of jesus christ of latter day saints met at the,"of my church of jesus christ of latter-day saints, scattered abroad in all the world;",0.602650653008481
passed through the whole history of the church of jesus christ of latter day saints,"of this church of jesus christ of latter-day saints! and the voice of michael, the",0.6025886352955403
life as the president of the church of jesus christ of latter day saints where,"of my church of jesus christ of latter-day saints, scattered abroad in all the world;",0.6024351119891772
dispensation and fulness of times for the gathering of thy saints o god of israel,"the keys of the kingdom, and of the dispensation of the fulness of times! and",0.6023585474468707
my servant john taylor 1808 and my servant wilford odruff and my servant orson pratt,"servant hyrum to accomplish the work that my servant joseph shall point out to them,",0.6023127257518952
it be in the days of the coming of the son of man first to,"know the time of the coming of the son of man, when i heard a",0.6022579634959266
of praise and thanksgiving if thou art sorrowful call on the lord thy god with,"lord thy god, and thou art his steward. if thou art merry, praise the lord",0.6017241745228923
am in the father and the father in me now i do not suppose that,"the father in me, and the father and i are one-- the father because he",0.60126659230502
unto my servant john taylor 1808 and my servant wilford odruff and my servant orson,"servant hyrum to accomplish the work that my servant joseph shall point out to them,",0.6012040840682392
the rks published by the church of jesus christ of latter day saints and we,"people of the church of jesus christ of latter-day saints, and those who journey with",0.6009767013076294
my servant john taylor 1808 and my servant wilford odruff and my servant orson pratt,"servant william be appointed, ordained, and anointed, as counselor unto my servant joseph, in the",0.6006693585402163
ministry as a member of the church of jesus christ of latter day saints i,"people of the church of jesus christ of latter-day saints, and those who journey with",0.6001038690053907
church of jesus christ of latter day saints i met with my councillers at the,"people of the church of jesus christ of latter-day saints, and those who journey with",0.6000426825716715
